,review,shop_name
69,[薄荷]环境：我之前每次经过太古里的时候都好多人 现在疫情期间出来 没有很多人 但是消毒和清洁做的很好 量体温 [服务铃]服务：小姐姐服务也很好味道：我喝的拿铁 大杯  特别喜欢喝拿铁 还是值得推荐大家去尝试拿铁 还有浓缩我也很喜欢值得推荐打卡,% Arabica
70,第一次看到别人喝觉得杯子好看👀路过买一杯，说实话性价比在大众咖啡里来说，真的很低。大杯50元，星巴克更大杯🤣说下味道，第一口喝下去好一般，感觉不到哪里好喝，再喝几口觉得，真的还不错。如果喝星巴克Costa腻了可以试试。,% Arabica
71,在家呆了太久阳光明媚的春天从一杯咖啡开始期待万物复苏,% Arabica
72,还是同样的【西班牙拿铁】🇪🇸🇪🇸🇪🇸还是同样的配方🧊🧊🧊还是同样的味道偶遇老友👥👥👥开心的心情溢于言表一大口冰拿铁下去爽到不行🏻🏻🏻好好工作好好学习，然后好好享受自己的生活💁🏻‍♀️💁🏻‍♀️💁🏻‍♀️每一天都是多么幸福充实～,% Arabica
73,火了一段时间的% Arabica咖啡，刚开业时，被排队的阵仗吓到了，很多人排了几个小时的队，只为一杯咖啡。等大家的热情褪去之后，终于来这家店尝尝了，不需要排队，这家店开在太古里，瞬间提升了咖啡的格调。我们点的外卖，拿到的时候有点点撒了，我点了一杯小杯的燕麦拿铁，小杯就要35到40元左右，价格还是有点贵的，毕竟他们家的小杯真的很小，开始不知道小杯这么小，拿到才知道，以为和星巴克差不多大小。燕麦拿铁味道一般，咖啡味还是足，不甜，个人喜欢喝甜一点的，拿到后自己加了点糖。朋友的咖啡拿铁更好喝一点，因为点了很多杯，不知道是不是弄混了，感觉我的燕麦拿铁还要更苦一点。总之，不值得花几个小时去排队购买，价格也偏贵，本人平时喝咖啡不多，提出的意见不专业，仅仅是个人观点，觉得味道上没有宣传的那么惊艳。,% Arabica
74,网红咖啡店，刚好在附近吃饭的时候就去打卡了。太古里爱马仕后面，挺好找～人气挺高，晚上了还是排队。喝了推荐款，完全没有想象中那么好喝，实在一般。奶味太浓，咖啡味太淡，不符合我的口味吧～应该不会再去的店～,% Arabica
75,还是有要感谢疫情的时候，感谢疫情不让我排队，吃到吃不到的哈哈。,% Arabica
76,春熙路很火的一家咖啡 无时无刻不在排队 开在一个角落 依然很火     第一次来的时候没有喝 第二次晚上来 就想来试一下 价格属于偏贵的了 心想饮料应该还不错     看了推荐 选了很火的燕麦拿铁和综合豆 杯子很小 等得也够久 估计是现磨 尝了一口 emmmm 味道不好说 可能是我喝不来 真的太一般了 老公喝了几口也没喝了 不浓郁 偏淡,% Arabica
77,世界级网红咖啡% Arabica 成都首家位于远洋太古里一层街区%Arabica咖啡发源于香港 崛起于京都 由东海林克范创立 首家门店于2013年在香港榆景湾开业 尽管%Arabica咖啡在全球首店落户于香港 但直至2018年2月13日 %Arabica咖啡才在上海开出了大陆首家门店 截至目前 %Arabica咖啡在中国共开出14家门店 其中5家位于香港 4家位于上海 1家位于成都 1家位于北京 3家位于深圳推荐 燕麦奶拿铁咖啡☕️,% Arabica
78,出品质量高，拉花专业，混合豆喝不出来根本，根本就是喜欢喝咖啡的人,% Arabica
79,早就耳闻这家咖啡店非常受欢迎，而且非常难以排到位置，正好现在是疫情期间，到店后并不需要排队，看一了眼菜单，我叫服务员推荐一款咖啡给我，服务员看了一眼器宇不凡的我，便推荐了他家最贵的西班牙拿铁，拿到手以后，看家他家的拉花确实做得还不错，而且奶泡也非常的足，值得推荐。下次再来尝试一下他家的冰咖啡。值得吐槽的是，他家的灯光频闪太严重了，估计是为了节省成本使用的劣质射灯，全部更换灯源估计也没有他家窗户里面的TB贵，这点希望商家能改进。,% Arabica
80,朋友很喜欢他家的咖啡☕️but像我这种本来就不爱喝咖啡的人是喝不出来区别的～～反正不便宜就对了…,% Arabica
81,终于打卡成都的%啦又解锁一家hhhhhhh位置在太古里里面大概是相当的里面了然后人还算不多等了一小会就点上喝上了总之就是打卡性价比值不值大家都知道反正就是拍照好看我不管然后经典的还是不错美式也一如既往好喝,% Arabica
82,☕打卡网红店终于在21世纪的10年代末去拔草🌿[服务铃]服务：店员很nice 不大声是我最为喜欢的[薄荷]环境：极简风格 白色为主 店内还有周边商品陈设都👏🏻网红嘛人还是很多……🗺️位置：位于太古里商业街靠北边一楼就一直往大慈寺的方向走位置还是很好找的 看到人多的地方就到了,% Arabica
83,价格贵，装修风格简约，人很多。,% Arabica
84,这杯网红着实没喝明白西班牙拿铁加上燕麦奶的感觉竟然是厚重得不行喝到嘴里绵绵的发腻，喝到最后有点头晕第一次喝咖啡喝到上头了本以为是自己的打开方式不对，但是这杯竟然是%的经典爆款。执着的我依然想下次来尝一尝冰美式，看看这家的豆子和星爸爸到底有什么不同。,% Arabica
85,「燕麦拿铁」网红店开了很久了，一直因为人多所以没来打挤。找了个人少的时候来试一下，装修很ins，简单。可能因为是周一的晚上，人真的不多，也没有等很久。点的混合豆，因为与燕麦的搭配，不同于牛奶的口感。不用排队很久的话还是可以过来喝一杯。,% Arabica
86,春光明媚 万物复苏走出家门来喝一杯咖啡在一众关门闭户清淡寂寥的情境下网红的力量也不容小觑  人气还在大家心意相通  疏落地坐在屋外  就着阳光西班牙拿铁闪着浓郁的小光圈咖啡有了一丝小确幸的甜疫情面前   愿大家都能积极应对过好自己的生活不管外部如何晃动冲击别忘记  你内在的光,% Arabica
87,打卡网红☕️，找了半天才找到，点了招牌西班牙拿铁，味道不错，比星爷爷好喝，店不是很大，整体风格很喜欢，因为才开，去的时候很多人，店里全部都是人，很多人都是来打卡尝一尝，味道还是没有失望，以后来尝尝其他的,% Arabica
88,🥤太古里平层外面，根据导航不走弯路嘻嘻之前看评论好多人说口感不咋滴，网红店打卡...傍晚🌆时分到店，店里人不多，不需要排队西班牙咖啡☕️比预想中的要好，口感-甜度-很不错，常温不加冰，冬天也很适合刚刚好～,% Arabica
89,在成都这家咖啡馆真的是太棒了。装潢简单明亮，这两年特别火的北欧风，真是特别喜欢的呢。过来逛街的时候都会买最喜欢的燕麦拿铁，特别浓郁的豆香。如果有时间的话也可以点一杯手冲，也是特别不错的选择。挺不错的呢,% Arabica
90,年前去的，带着我的好闺蜜去试一试之前来看着长长的排队阵列，掉头就走，爱吃爱喝的我始终不太喜欢排队。可能是要过年了，又是早上才营业，这次看到只有几个人，立马小碎步走着进去。点的一定是推介的西班牙拿铁，仪式感太重了要搅拌一下再喝可是又给我把盖子盖上对于咖啡没研究的我，也评价不出太多，反正就是来种个草还挺不错的。,% Arabica
91,回忆成都现在疫情中，在家快憋疯了，看看一月初的时候短暂和老友游成都的回忆，真是觉得幸福无比这家咖啡店是成都网红店，闺蜜推荐的，由于要赶飞机，一大早晨就去了，开门第一个冲进去了，装修都特别有风格，咖啡的味道也是很正宗，难怪是网红店，好喝，正宗,% Arabica
92,see the world through coffee👀一开始知道％Arabica是有朋友在厦门％上班👋一知道成都开店了就想着回成都一定要打卡📍[薄荷]环境：步行导航很好找👀 标志性的Logo店内装修主要纯白配浅灰＋原木色桌椅 装修简洁 低调中透露着一丝高级店内两排座位 一排对着落地透明玻璃一排对着超大的落地镜朋友说这面镜子视觉上会让人觉得空间大很多[服务铃]服务：还不错 且颜值高 哈哈哈点单的小哥哥很耐心询问口味也很仔细等的也不久 十分钟左右 拍拍照刚刚好没有做攻略，盲点[西班牙拿铁]盲点带来的惊喜口感丝滑香醇 一丢丢炼乳甜味吸管是纸质 很环保💚,% Arabica
93,一家在朋友圈打卡到爆炸得咖啡店很有名的一个轻奢咖啡💖位置位于太古里商业街靠北边1楼就一直往大慈寺的方向走位子还是挺好找的看到人多的地方就到了💖咖啡咖啡价格偏贵我点的一杯加的燕麦豆奶的拿铁味道很好忘了说无糖感觉有些甜咖啡的醇厚度还是可以💖环境分室内和室外座位总体座位都不多室内的位子就更少了装修风格就是极简风格整体白色为主店面很小，不适合长时间坐💖服务点单的服务员可能有点高傲然后也不会送咖啡到座位因为是快销的缘故吧做好了咖啡就喊号自己去前台拿💖总体就知道网红打卡咖啡价格偏贵不适合长坐性价比有点低了,% Arabica
94,👦🏻值疫情期间 出来溜达了一次慢慢走到太古里 发现这家店还在营业并且一反往常 没有人排队我赶紧来打卡喝一下ps 之前来喝这家店起码排队1h🪑店内装修很有自己的风格 极简主义我个人非常喜欢还有售卖周边的地方☕️点的是店家的招牌「西班牙咖啡(冷)」个人感觉味道很一般嘛感觉和星爸爸没什么区别但价格比星爸爸贵太多 并且量还少性价比有点低啊all in all网上说是全球咖啡迷需要朝圣的地方于我而言 我很钟爱的就是他们的极简主义装修风格味道嘛 我个人觉得一般啦,% Arabica
95,以前工作的店铺地址搬到负一楼了 开成了这家咖啡馆 其实刚刚入驻打围的时候就超激动 特别有名 但是开业后一直有超多人 就想错过时间再去 店内装潢以简约的白色和原木色系为主 租金倒是挺便宜价格稍微比其他咖啡店要贵一点 但是确实好喝 店里也卖豆子「燕麦拿铁」我点的这款 上面有拉花 我选的酸豆子 味道闻起来醇香 入口平顺 柔滑细腻 味道很特别 钟先生要的好像要的热拿铁？我没喝 估计味道也挺好的吧,% Arabica
96,早就听说这家火到爆，每次排都要排长队。这次选择了晚上去，总算还好。装修简单，干净，味道还是不错的，中规中矩，也没特别惊艳，价格略贵，个人还是感觉还是旁边的那家暂停性价比更高。,% Arabica
97,[薄荷]环境：极简特色，白色为基调，木质结构和镜面玻璃，运用了开放式窗户让店面更显宽敞。「秒杀星爸爸的西班牙拿铁」是必点之一，几乎人手一杯。在常规的拿铁的基础上，加了炼乳，多了一丝丝甜味。拉花是% Arabica的特色，为了保留拉花它是不配盖子的哦~,% Arabica
